Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,STATE
3292,6/22/2020,8:00 AM,Himachal Pradesh,-,-,425,8,673,HIMACHAL PRADESH
3293,6/22/2020,8:00 AM,Jammu and Kashmir,-,-,3382,82,5956,JAMMU AND KASHMIR
3294,6/22/2020,8:00 AM,Jharkhand,-,-,1406,11,2073,JHARKHAND
3295,6/22/2020,8:00 AM,Karnataka,-,-,5618,137,9150,KARNATAKA
3296,6/22/2020,8:00 AM,Kerala,-,-,1661,21,3172,KERALA
3297,6/22/2020,8:00 AM,Ladakh,-,-,134,1,837,LADAKH
3298,6/22/2020,8:00 AM,Madhya Pradesh,-,-,9015,515,11903,MADHYA PRADESH
3299,6/22/2020,8:00 AM,Maharashtra,-,-,65744,6170,132075,MAHARASHTRA
3300,6/22/2020,8:00 AM,Manipur,-,-,250,0,841,MANIPUR
3301,6/22/2020,8:00 AM,Meghalaya,-,-,33,1,44,MEGHALAYA
3302,6/22/2020,8:00 AM,Mizoram,-,-,9,0,141,MIZORAM
3303,6/22/2020,8:00 AM,Nagaland,-,-,141,0,211,NAGALAND
3304,6/22/2020,8:00 AM,Odisha,-,-,3720,14,5160,ODISHA
3305,6/22/2020,8:00 AM,Puducherry,-,-,140,8,366,PUDUCHERRY
3306,6/22/2020,8:00 AM,Punjab,-,-,2700,99,4074,PUNJAB
3307,6/22/2020,8:00 AM,Rajasthan,-,-,11597,349,14930,RAJASTHAN
3308,6/22/2020,8:00 AM,Sikkim,-,-,25,0,78,SIKKIM
3309,6/22/2020,8:00 AM,Tamil Nadu,-,-,32754,757,59377,TAMIL NADU
3310,6/22/2020,8:00 AM,Telengana,-,-,3731,210,7802,TELENGANA
3311,6/22/2020,8:00 AM,Tripura,-,-,759,1,1221,TRIPURA
3312,6/22/2020,8:00 AM,Uttarakhand,-,-,1500,27,2344,UTTARAKHAND
3313,6/22/2020,8:00 AM,Uttar Pradesh,-,-,10995,550,17731,UTTAR PRADESH
3314,6/22/2020,8:00 AM,West Bengal,-,-,8297,555,13945,WEST BENGAL
3315,6/22/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,7832,CASES BEING REASSIGNED TO STATES
3316,6/23/2020,8:00 AM,Andaman and Nicobar Islands,-,-,37,0,48,ANDAMAN AND NICOBAR ISLANDS
3317,6/23/2020,8:00 AM,Andhra Pradesh,-,-,4495,111,9372,ANDHRA PRADESH
3318,6/23/2020,8:00 AM,Arunachal Pradesh,-,-,21,0,139,ARUNACHAL PRADESH
3319,6/23/2020,8:00 AM,Assam,-,-,3521,9,5586,ASSAM
3320,6/23/2020,8:00 AM,Bihar,-,-,5781,55,7825,BIHAR
3321,6/23/2020,8:00 AM,Chandigarh,-,-,322,6,411,CHANDIGARH
3322,6/23/2020,8:00 AM,Chhattisgarh,-,-,1513,12,2303,CHHATTISGARH
3323,6/23/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,27,0,91,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
3324,6/23/2020,8:00 AM,Delhi,-,-,36602,2233,62655,DELHI
3325,6/23/2020,8:00 AM,Goa,-,-,152,1,864,GOA
3326,6/23/2020,8:00 AM,Gujarat,-,-,19909,1684,27825,GUJARAT
3327,6/23/2020,8:00 AM,Haryana,-,-,5916,169,11025,HARYANA
3328,6/23/2020,8:00 AM,Himachal Pradesh,-,-,437,8,727,HIMACHAL PRADESH
3329,6/23/2020,8:00 AM,Jammu and Kashmir,-,-,3531,85,6088,JAMMU AND KASHMIR
3330,6/23/2020,8:00 AM,Jharkhand,-,-,1469,11,2137,JHARKHAND
3331,6/23/2020,8:00 AM,Karnataka,-,-,5730,142,9399,KARNATAKA
3332,6/23/2020,8:00 AM,Kerala,-,-,1749,21,3310,KERALA
3333,6/23/2020,8:00 AM,Ladakh,-,-,136,1,847,LADAKH
3334,6/23/2020,8:00 AM,Madhya Pradesh,-,-,9215,521,12078,MADHYA PRADESH
3335,6/23/2020,8:00 AM,Maharashtra,-,-,67706,6283,135796,MAHARASHTRA
3336,6/23/2020,8:00 AM,Manipur,-,-,250,0,898,MANIPUR
3337,6/23/2020,8:00 AM,Meghalaya,-,-,37,1,44,MEGHALAYA
3338,6/23/2020,8:00 AM,Mizoram,-,-,9,0,141,MIZORAM
3339,6/23/2020,8:00 AM,Nagaland,-,-,141,0,280,NAGALAND
3340,6/23/2020,8:00 AM,Odisha,-,-,3863,15,5303,ODISHA
3341,6/23/2020,8:00 AM,Puducherry,-,-,149,8,383,PUDUCHERRY
3342,6/23/2020,8:00 AM,Punjab,-,-,2825,101,4235,PUNJAB
3343,6/23/2020,8:00 AM,Rajasthan,-,-,11910,356,15232,RAJASTHAN
3344,6/23/2020,8:00 AM,Sikkim,-,-,29,0,78,SIKKIM
3345,6/23/2020,8:00 AM,Tamil Nadu,-,-,34112,794,62087,TAMIL NADU
3346,6/23/2020,8:00 AM,Telengana,-,-,4005,217,8674,TELENGANA
3347,6/23/2020,8:00 AM,Tripura,-,-,782,1,1237,TRIPURA
3348,6/23/2020,8:00 AM,Uttarakhand,-,-,1521,28,2402,UTTARAKHAND
3349,6/23/2020,8:00 AM,Uttar Pradesh,-,-,11601,569,18322,UTTAR PRADESH
3350,6/23/2020,8:00 AM,West Bengal,-,-,8687,569,14358,WEST BENGAL
3351,6/23/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,8015,CASES BEING REASSIGNED TO STATES
3352,6/24/2020,8:00 AM,Andaman and Nicobar Islands,-,-,40,0,50,ANDAMAN AND NICOBAR ISLANDS
3353,6/24/2020,8:00 AM,Andhra Pradesh,-,-,4599,119,10002,ANDHRA PRADESH
3354,6/24/2020,8:00 AM,Arunachal Pradesh,-,-,22,0,148,ARUNACHAL PRADESH
3355,6/24/2020,8:00 AM,Assam,-,-,3762,9,5831,ASSAM
3356,6/24/2020,8:00 AM,Bihar,-,-,6104,56,8153,BIHAR
3357,6/24/2020,8:00 AM,Chandigarh,-,-,322,6,418,CHANDIGARH
3358,6/24/2020,8:00 AM,Chhattisgarh,-,-,1553,12,2362,CHHATTISGARH
3359,6/24/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,29,0,120,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
3360,6/24/2020,8:00 AM,Delhi,-,-,39313,2301,66602,DELHI
3361,6/24/2020,8:00 AM,Goa,-,-,205,1,909,GOA
3362,6/24/2020,8:00 AM,Gujarat,-,-,20513,1710,28371,GUJARAT
3363,6/24/2020,8:00 AM,Haryana,-,-,6498,178,11520,HARYANA
3364,6/24/2020,8:00 AM,Himachal Pradesh,-,-,443,8,775,HIMACHAL PRADESH
3365,6/24/2020,8:00 AM,Jammu and Kashmir,-,-,3642,87,6236,JAMMU AND KASHMIR
3366,6/24/2020,8:00 AM,Jharkhand,-,-,1520,11,2185,JHARKHAND
3367,6/24/2020,8:00 AM,Karnataka,-,-,6004,150,9721,KARNATAKA
3368,6/24/2020,8:00 AM,Kerala,-,-,1809,22,3451,KERALA
3369,6/24/2020,8:00 AM,Ladakh,-,-,148,1,932,LADAKH
3370,6/24/2020,8:00 AM,Madhya Pradesh,-,-,9335,525,12261,MADHYA PRADESH
3371,6/24/2020,8:00 AM,Maharashtra,-,-,69631,6531,139010,MAHARASHTRA
3372,6/24/2020,8:00 AM,Manipur,-,-,258,0,921,MANIPUR
3373,6/24/2020,8:00 AM,Meghalaya,-,-,37,1,46,MEGHALAYA
3374,6/24/2020,8:00 AM,Mizoram,-,-,9,0,142,MIZORAM
3375,6/24/2020,8:00 AM,Nagaland,-,-,141,0,330,NAGALAND
3376,6/24/2020,8:00 AM,Odisha,-,-,3988,17,5470,ODISHA
3377,6/24/2020,8:00 AM,Puducherry,-,-,165,9,402,PUDUCHERRY
3378,6/24/2020,8:00 AM,Punjab,-,-,3047,105,4397,PUNJAB
3379,6/24/2020,8:00 AM,Rajasthan,-,-,12213,365,15627,RAJASTHAN
3380,6/24/2020,8:00 AM,Sikkim,-,-,29,0,79,SIKKIM
3381,6/24/2020,8:00 AM,Tamil Nadu,-,-,35339,833,64603,TAMIL NADU
3382,6/24/2020,8:00 AM,Telengana,-,-,4224,220,9553,TELENGANA
3383,6/24/2020,8:00 AM,Tripura,-,-,807,1,1259,TRIPURA
3384,6/24/2020,8:00 AM,Uttarakhand,-,-,1602,30,2535,UTTARAKHAND
3385,6/24/2020,8:00 AM,Uttar Pradesh,-,-,12116,588,18893,UTTAR PRADESH
3386,6/24/2020,8:00 AM,West Bengal,-,-,9218,580,14728,WEST BENGAL
3387,6/24/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,8141,CASES BEING REASSIGNED TO STATES
3388,6/25/2020,8:00 AM,Andaman and Nicobar Islands,-,-,43,0,56,ANDAMAN AND NICOBAR ISLANDS
3389,6/25/2020,8:00 AM,Andhra Pradesh,-,-,4779,124,10331,ANDHRA PRADESH
3390,6/25/2020,8:00 AM,Arunachal Pradesh,-,-,38,0,158,ARUNACHAL PRADESH
3391,6/25/2020,8:00 AM,Assam,-,-,3958,9,6198,ASSAM
3392,6/25/2020,8:00 AM,Bihar,-,-,6113,57,8209,BIHAR
3393,6/25/2020,8:00 AM,Chandigarh,-,-,323,6,420,CHANDIGARH
3394,6/25/2020,8:00 AM,Chhattisgarh,-,-,1627,12,2419,CHHATTISGARH
3395,6/25/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,30,0,120,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
3396,6/25/2020,8:00 AM,Delhi,-,-,41437,2365,70390,DELHI
3397,6/25/2020,8:00 AM,Goa,-,-,289,2,951,GOA
3398,6/25/2020,8:00 AM,Gujarat,-,-,21088,1735,28943,GUJARAT
3399,6/25/2020,8:00 AM,Haryana,-,-,6925,188,12010,HARYANA
3400,6/25/2020,8:00 AM,Himachal Pradesh,-,-,466,8,806,HIMACHAL PRADESH
3401,6/25/2020,8:00 AM,Jammu and Kashmir,-,-,3818,88,6422,JAMMU AND KASHMIR
3402,6/25/2020,8:00 AM,Jharkhand,-,-,1570,11,2207,JHARKHAND
3403,6/25/2020,8:00 AM,Karnataka,-,-,6151,164,10118,KARNATAKA
3404,6/25/2020,8:00 AM,Kerala,-,-,1888,22,3603,KERALA
3405,6/25/2020,8:00 AM,Ladakh,-,-,274,1,941,LADAKH
3406,6/25/2020,8:00 AM,Madhya Pradesh,-,-,9473,534,12448,MADHYA PRADESH
3407,6/25/2020,8:00 AM,Maharashtra,-,-,73792,6739,142900,MAHARASHTRA
3408,6/25/2020,8:00 AM,Manipur,-,-,328,0,970,MANIPUR
3409,6/25/2020,8:00 AM,Meghalaya,-,-,42,1,46,MEGHALAYA
3410,6/25/2020,8:00 AM,Mizoram,-,-,19,0,142,MIZORAM
3411,6/25/2020,8:00 AM,Nagaland,-,-,148,0,347,NAGALAND
3412,6/25/2020,8:00 AM,Odisha,-,-,4123,17,5752,ODISHA
3413,6/25/2020,8:00 AM,Puducherry,-,-,176,9,461,PUDUCHERRY
3414,6/25/2020,8:00 AM,Punjab,-,-,3099,113,4627,PUNJAB
3415,6/25/2020,8:00 AM,Rajasthan,-,-,12611,375,16009,RAJASTHAN
3416,6/25/2020,8:00 AM,Sikkim,-,-,39,0,84,SIKKIM
3417,6/25/2020,8:00 AM,Tamil Nadu,-,-,37763,866,67468,TAMIL NADU
3418,6/25/2020,8:00 AM,Telengana,-,-,4361,225,10444,TELENGANA
3419,6/25/2020,8:00 AM,Tripura,-,-,897,1,1259,TRIPURA
3420,6/25/2020,8:00 AM,Uttarakhand,-,-,1721,35,2623,UTTARAKHAND
3421,6/25/2020,8:00 AM,Uttar Pradesh,-,-,12586,596,19557,UTTAR PRADESH
3422,6/25/2020,8:00 AM,West Bengal,-,-,9702,591,15173,WEST BENGAL
3423,6/25/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,8493,CASES BEING REASSIGNED TO STATES
3424,6/26/2020,8:00 AM,Andaman and Nicobar Islands,-,-,43,0,59,ANDAMAN AND NICOBAR ISLANDS
3425,6/26/2020,8:00 AM,Andhra Pradesh,-,-,4988,136,10884,ANDHRA PRADESH
3426,6/26/2020,8:00 AM,Arunachal Pradesh,-,-,38,1,160,ARUNACHAL PRADESH
3427,6/26/2020,8:00 AM,Assam,-,-,4033,9,6321,ASSAM
3428,6/26/2020,8:00 AM,Bihar,-,-,6441,57,8473,BIHAR
3429,6/26/2020,8:00 AM,Chandigarh,-,-,329,6,423,CHANDIGARH
3430,6/26/2020,8:00 AM,Chhattisgarh,-,-,1755,12,2452,CHHATTISGARH
3431,6/26/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,32,0,155,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
3432,6/26/2020,8:00 AM,Delhi,-,-,44765,2429,73780,DELHI
3433,6/26/2020,8:00 AM,Goa,-,-,335,2,995,GOA
3434,6/26/2020,8:00 AM,Gujarat,-,-,21498,1753,29520,GUJARAT
3435,6/26/2020,8:00 AM,Haryana,-,-,7380,198,12463,HARYANA
3436,6/26/2020,8:00 AM,Himachal Pradesh,-,-,477,9,839,HIMACHAL PRADESH
3437,6/26/2020,8:00 AM,Jammu and Kashmir,-,-,3967,90,6549,JAMMU AND KASHMIR
3438,6/26/2020,8:00 AM,Jharkhand,-,-,1605,12,2262,JHARKHAND
3439,6/26/2020,8:00 AM,Karnataka,-,-,6670,170,10560,KARNATAKA
3440,6/26/2020,8:00 AM,Kerala,-,-,1943,22,3726,KERALA
3441,6/26/2020,8:00 AM,Ladakh,-,-,358,1,941,LADAKH
3442,6/26/2020,8:00 AM,Madhya Pradesh,-,-,9619,542,12596,MADHYA PRADESH
3443,6/26/2020,8:00 AM,Maharashtra,-,-,77453,6931,147741,MAHARASHTRA
3444,6/26/2020,8:00 AM,Manipur,-,-,354,0,1056,MANIPUR
3445,6/26/2020,8:00 AM,Meghalaya,-,-,42,1,46,MEGHALAYA
3446,6/26/2020,8:00 AM,Mizoram,-,-,30,0,145,MIZORAM
3447,6/26/2020,8:00 AM,Nagaland,-,-,160,0,355,NAGALAND
3448,6/26/2020,8:00 AM,Odisha,-,-,4291,17,5962,ODISHA
3449,6/26/2020,8:00 AM,Puducherry,-,-,187,9,502,PUDUCHERRY
3450,6/26/2020,8:00 AM,Punjab,-,-,3192,120,4769,PUNJAB
3451,6/26/2020,8:00 AM,Rajasthan,-,-,12840,379,16296,RAJASTHAN
3452,6/26/2020,8:00 AM,Sikkim,-,-,39,0,85,SIKKIM
3453,6/26/2020,8:00 AM,Tamil Nadu,-,-,39999,911,70977,TAMIL NADU
3454,6/26/2020,8:00 AM,Telengana,-,-,4688,230,11364,TELENGANA
3455,6/26/2020,8:00 AM,Tripura,-,-,1019,1,1290,TRIPURA
3456,6/26/2020,8:00 AM,Uttarakhand,-,-,1758,36,2691,UTTARAKHAND
3457,6/26/2020,8:00 AM,Uttar Pradesh,-,-,13119,611,20193,UTTAR PRADESH
3458,6/26/2020,8:00 AM,West Bengal,-,-,10190,606,15648,WEST BENGAL
3459,6/26/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,8123,CASES BEING REASSIGNED TO STATES
3460,6/27/2020,8:00 AM,Andaman and Nicobar Islands,-,-,43,0,72,ANDAMAN AND NICOBAR ISLANDS
3461,6/27/2020,8:00 AM,Andhra Pradesh,-,-,5196,148,11489,ANDHRA PRADESH
3462,6/27/2020,8:00 AM,Arunachal Pradesh,-,-,42,1,172,ARUNACHAL PRADESH
3463,6/27/2020,8:00 AM,Assam,-,-,4259,9,6607,ASSAM
3464,6/27/2020,8:00 AM,Bihar,-,-,6762,58,8716,BIHAR
3465,6/27/2020,8:00 AM,Chandigarh,-,-,335,6,425,CHANDIGARH
3466,6/27/2020,8:00 AM,Chhattisgarh,-,-,1914,13,2545,CHHATTISGARH
3467,6/27/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,41,0,163,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
3468,6/27/2020,8:00 AM,Delhi,-,-,47091,2492,77240,DELHI
3469,6/27/2020,8:00 AM,Goa,-,-,370,2,1039,GOA
3470,6/27/2020,8:00 AM,Gujarat,-,-,22030,1771,30095,GUJARAT
3471,6/27/2020,8:00 AM,Haryana,-,-,8016,211,12884,HARYANA
3472,6/27/2020,8:00 AM,Himachal Pradesh,-,-,502,9,864,HIMACHAL PRADESH
3473,6/27/2020,8:00 AM,Jammu and Kashmir,-,-,4080,91,6762,JAMMU AND KASHMIR
3474,6/27/2020,8:00 AM,Jharkhand,-,-,1643,12,2290,JHARKHAND
3475,6/27/2020,8:00 AM,Karnataka,-,-,6916,180,11005,KARNATAKA
3476,6/27/2020,8:00 AM,Kerala,-,-,2008,22,3876,KERALA
3477,6/27/2020,8:00 AM,Ladakh,-,-,358,1,946,LADAKH
3478,6/27/2020,8:00 AM,Madhya Pradesh,-,-,9804,546,12798,MADHYA PRADESH
3479,6/27/2020,8:00 AM,Maharashtra,-,-,79815,7106,152765,MAHARASHTRA
3480,6/27/2020,8:00 AM,Manipur,-,-,393,0,1075,MANIPUR
3481,6/27/2020,8:00 AM,Meghalaya,-,-,42,1,47,MEGHALAYA
3482,6/27/2020,8:00 AM,Mizoram,-,-,30,0,145,MIZORAM
3483,6/27/2020,8:00 AM,Nagaland,-,-,162,0,371,NAGALAND
3484,6/27/2020,8:00 AM,Odisha,-,-,4422,17,6180,ODISHA
3485,6/27/2020,8:00 AM,Puducherry,-,-,187,9,502,PUDUCHERRY
3486,6/27/2020,8:00 AM,Punjab,-,-,3201,122,4957,PUNJAB
3487,6/27/2020,8:00 AM,Rajasthan,-,-,13062,380,16660,RAJASTHAN
3488,6/27/2020,8:00 AM,Sikkim,-,-,39,0,86,SIKKIM
3489,6/27/2020,8:00 AM,Tamil Nadu,-,-,41357,957,74622,TAMIL NADU
3490,6/27/2020,8:00 AM,Telengana,-,-,4766,237,12349,TELENGANA
3491,6/27/2020,8:00 AM,Tripura,-,-,1055,1,1325,TRIPURA
3492,6/27/2020,8:00 AM,Uttarakhand,-,-,1822,37,2725,UTTARAKHAND
3493,6/27/2020,8:00 AM,Uttar Pradesh,-,-,13583,630,20943,UTTAR PRADESH
3494,6/27/2020,8:00 AM,West Bengal,-,-,10535,616,16190,WEST BENGAL
3495,6/27/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,8023,CASES BEING REASSIGNED TO STATES
3496,6/28/2020,8:00 AM,Andaman and Nicobar Islands,-,-,43,0,72,ANDAMAN AND NICOBAR ISLANDS
3497,6/28/2020,8:00 AM,Andhra Pradesh,-,-,5480,157,12285,ANDHRA PRADESH
3498,6/28/2020,8:00 AM,Arunachal Pradesh,-,-,54,1,177,ARUNACHAL PRADESH
3499,6/28/2020,8:00 AM,Assam,-,-,4500,9,6816,ASSAM
3500,6/28/2020,8:00 AM,Bihar,-,-,6843,59,8931,BIHAR
3501,6/28/2020,8:00 AM,Chandigarh,-,-,335,6,428,CHANDIGARH
3502,6/28/2020,8:00 AM,Chhattisgarh,-,-,1914,13,2545,CHHATTISGARH
3503,6/28/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,55,0,177,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
3504,6/28/2020,8:00 AM,Delhi,-,-,49301,2558,80188,DELHI
3505,6/28/2020,8:00 AM,Goa,-,-,420,2,1128,GOA
3506,6/28/2020,8:00 AM,Gujarat,-,-,22409,1789,30709,GUJARAT
3507,6/28/2020,8:00 AM,Haryana,-,-,8472,218,13427,HARYANA
3508,6/28/2020,8:00 AM,Himachal Pradesh,-,-,509,9,894,HIMACHAL PRADESH
3509,6/28/2020,8:00 AM,Jammu and Kashmir,-,-,4225,93,6966,JAMMU AND KASHMIR
3510,6/28/2020,8:00 AM,Jharkhand,-,-,1724,12,2339,JHARKHAND
3511,6/28/2020,8:00 AM,Karnataka,-,-,7287,191,11923,KARNATAKA
3512,6/28/2020,8:00 AM,Kerala,-,-,2110,22,4071,KERALA
3513,6/28/2020,8:00 AM,Ladakh,-,-,554,1,960,LADAKH
3514,6/28/2020,8:00 AM,Madhya Pradesh,-,-,9971,550,12965,MADHYA PRADESH
3515,6/28/2020,8:00 AM,Maharashtra,-,-,84245,7273,159133,MAHARASHTRA
3516,6/28/2020,8:00 AM,Manipur,-,-,432,0,1092,MANIPUR
3517,6/28/2020,8:00 AM,Meghalaya,-,-,42,1,47,MEGHALAYA
3518,6/28/2020,8:00 AM,Mizoram,-,-,55,0,148,MIZORAM
3519,6/28/2020,8:00 AM,Nagaland,-,-,164,0,387,NAGALAND
3520,6/28/2020,8:00 AM,Odisha,-,-,4606,18,6350,ODISHA
3521,6/28/2020,8:00 AM,Puducherry,-,-,221,10,619,PUDUCHERRY
3522,6/28/2020,8:00 AM,Punjab,-,-,3320,128,5056,PUNJAB
3523,6/28/2020,8:00 AM,Rajasthan,-,-,13367,391,16944,RAJASTHAN
3524,6/28/2020,8:00 AM,Sikkim,-,-,46,0,87,SIKKIM
3525,6/28/2020,8:00 AM,Tamil Nadu,-,-,44094,1025,78335,TAMIL NADU
3526,6/28/2020,8:00 AM,Telengana,-,-,4928,243,13436,TELENGANA
3527,6/28/2020,8:00 AM,Tripura,-,-,1071,1,1334,TRIPURA
3528,6/28/2020,8:00 AM,Uttarakhand,-,-,1912,37,2791,UTTARAKHAND
3529,6/28/2020,8:00 AM,Uttar Pradesh,-,-,14215,649,21549,UTTAR PRADESH
3530,6/28/2020,8:00 AM,West Bengal,-,-,10789,629,16711,WEST BENGAL
3531,6/28/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,7839,CASES BEING REASSIGNED TO STATES
3532,6/29/2020,8:00 AM,Andaman and Nicobar Islands,-,-,45,0,76,ANDAMAN AND NICOBAR ISLANDS
3533,6/29/2020,8:00 AM,Andhra Pradesh,-,-,5908,169,13241,ANDHRA PRADESH
3534,6/29/2020,8:00 AM,Arunachal Pradesh,-,-,60,1,182,ARUNACHAL PRADESH
3535,6/29/2020,8:00 AM,Assam,-,-,5088,10,7206,ASSAM
3536,6/29/2020,8:00 AM,Bihar,-,-,7118,60,9212,BIHAR
3537,6/29/2020,8:00 AM,Chandigarh,-,-,336,6,429,CHANDIGARH
3538,6/29/2020,8:00 AM,Chhattisgarh,-,-,2091,13,2662,CHHATTISGARH
3539,6/29/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,60,0,178,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
3540,6/29/2020,8:00 AM,Delhi,-,-,52607,2623,83077,DELHI
3541,6/29/2020,8:00 AM,Goa,-,-,478,3,1198,GOA
3542,6/29/2020,8:00 AM,Gujarat,-,-,22800,1808,31320,GUJARAT
3543,6/29/2020,8:00 AM,Haryana,-,-,8917,223,13829,HARYANA
3544,6/29/2020,8:00 AM,Himachal Pradesh,-,-,529,9,916,HIMACHAL PRADESH
3545,6/29/2020,8:00 AM,Jammu and Kashmir,-,-,4316,94,7093,JAMMU AND KASHMIR
3546,6/29/2020,8:00 AM,Jharkhand,-,-,1793,12,2364,JHARKHAND
3547,6/29/2020,8:00 AM,Karnataka,-,-,7507,207,13190,KARNATAKA
3548,6/29/2020,8:00 AM,Kerala,-,-,2152,22,4189,KERALA
3549,6/29/2020,8:00 AM,Ladakh,-,-,586,1,963,LADAKH
3550,6/29/2020,8:00 AM,Madhya Pradesh,-,-,10084,557,13186,MADHYA PRADESH
3551,6/29/2020,8:00 AM,Maharashtra,-,-,86575,7429,164626,MAHARASHTRA
3552,6/29/2020,8:00 AM,Manipur,-,-,455,0,1185,MANIPUR
3553,6/29/2020,8:00 AM,Meghalaya,-,-,42,1,47,MEGHALAYA
3554,6/29/2020,8:00 AM,Mizoram,-,-,55,0,148,MIZORAM
3555,6/29/2020,8:00 AM,Nagaland,-,-,164,0,415,NAGALAND
3556,6/29/2020,8:00 AM,Odisha,-,-,4743,21,6614,ODISHA
3557,6/29/2020,8:00 AM,Puducherry,-,-,221,10,619,PUDUCHERRY
3558,6/29/2020,8:00 AM,Punjab,-,-,3526,133,5216,PUNJAB
3559,6/29/2020,8:00 AM,Rajasthan,-,-,13611,399,17271,RAJASTHAN
3560,6/29/2020,8:00 AM,Sikkim,-,-,49,0,88,SIKKIM
3561,6/29/2020,8:00 AM,Tamil Nadu,-,-,45537,1079,82275,TAMIL NADU
3562,6/29/2020,8:00 AM,Telengana,-,-,5172,247,14419,TELENGANA
3563,6/29/2020,8:00 AM,Tripura,-,-,1079,1,1346,TRIPURA
3564,6/29/2020,8:00 AM,Uttarakhand,-,-,2018,38,2823,UTTARAKHAND
3565,6/29/2020,8:00 AM,Uttar Pradesh,-,-,14808,660,22147,UTTAR PRADESH
3566,6/29/2020,8:00 AM,West Bengal,-,-,11193,639,17283,WEST BENGAL
3567,6/29/2020,8:00 AM,Cases being reassigned to states,-,-,0,0,7285,CASES BEING REASSIGNED TO STATES
3568,6/30/2020,8:00 AM,Andaman and Nicobar Islands,-,-,46,0,90,ANDAMAN AND NICOBAR ISLANDS
3569,6/30/2020,8:00 AM,Andhra Pradesh,-,-,6232,180,13891,ANDHRA PRADESH
3570,6/30/2020,8:00 AM,Arunachal Pradesh,-,-,61,1,187,ARUNACHAL PRADESH
3571,6/30/2020,8:00 AM,Assam,-,-,5333,11,7752,ASSAM
3572,6/30/2020,8:00 AM,Bihar,-,-,7390,62,9640,BIHAR
3573,6/30/2020,8:00 AM,Chandigarh,-,-,349,6,435,CHANDIGARH
3574,6/30/2020,8:00 AM,Chhattisgarh,-,-,2173,13,2761,CHHATTISGARH
3575,6/30/2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,77,0,203,DADRA AND NAGAR HAVELI AND DAMAN AND DIU
3576,6/30/2020,8:00 AM,Delhi,-,-,56235,2680,85161,DELHI
3577,6/30/2020,8:00 AM,Goa,-,-,478,3,1198,GOA
3578,6/30/2020,8:00 AM,Gujarat,-,-,23240,1827,31938,GUJARAT
3579,6/30/2020,8:00 AM,Haryana,-,-,9502,232,14210,HARYANA
3580,6/30/2020,8:00 AM,Himachal Pradesh,-,-,556,9,942,HIMACHAL PRADESH
3581,6/30/2020,8:00 AM,Jammu and Kashmir,-,-,4585,95,7237,JAMMU AND KASHMIR
3582,6/30/2020,8:00 AM,Jharkhand,-,-,1845,15,2426,JHARKHAND
3583,6/30/2020,8:00 AM,Karnataka,-,-,7683,226,14295,KARNATAKA
3584,6/30/2020,8:00 AM,Kerala,-,-,2152,22,4189,KERALA
3585,6/30/2020,8:00 AM,Ladakh,-,-,616,1,964,LADAKH
3586,6/30/2020,8:00 AM,Madhya Pradesh,-,-,10199,564,13370,MADHYA PRADESH
3587,6/30/2020,8:00 AM,Maharashtra,-,-,88960,7610,169883,MAHARASHTRA
3588,6/30/2020,8:00 AM,Manipur,-,-,494,0,1227,MANIPUR
3589,6/30/2020,8:00 AM,Meghalaya,-,-,42,1,47,MEGHALAYA
3590,6/30/2020,8:00 AM,Mizoram,-,-,55,0,148,MIZORAM
3591,6/30/2020,8:00 AM,Nagaland,-,-,168,0,434,NAGALAND
3592,6/30/2020,8:00 AM,Odisha,-,-,4946,23,6859,ODISHA
3593,6/30/2020,8:00 AM,Puducherry,-,-,221,10,619,PUDUCHERRY
3594,6/30/2020,8:00 AM,Punjab,-,-,3764,138,5418,PUNJAB
3595,6/30/2020,8:00 AM,Rajasthan,-,-,13618,405,17660,RAJASTHAN
3596,6/30/2020,8:00 AM,Sikkim,-,-,50,0,88,SIKKIM
3597,6/30/2020,8:00 AM,Tamil Nadu,-,-,47749,1141,86224,TAMIL NADU
3598,6/30/2020,8:00 AM,Telengana,-,-,5582,253,15394,TELENGANA
